pos	adm0_id	adm0_name	adm1_id	adm1_name	mkt_id	mkt_name	cm_id	cm_name	cur_id	cur_name	pt_id	pt_name	um_id	um_name	month_year	mp_month	mp_year	mp_price	mp_commoditysource	sdr_id	sdr_name	sdr_level	ndate	isrice
8819	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37622	1	2003	250.0	Tentative OMA	0			2003-01-01	True
8818	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37653	2	2003	250.0	Tentative OMA	0			2003-02-01	True
8817	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37681	3	2003	250.0	Tentative OMA	0			2003-03-01	True
8816	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37712	4	2003	250.0	Tentative OMA	0			2003-04-01	True
8815	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37742	5	2003	250.0	Tentative OMA	0			2003-05-01	True
8814	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37773	6	2003	250.0	Tentative OMA	0			2003-06-01	True
8813	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37803	7	2003	250.0	Tentative OMA	0			2003-07-01	True
8812	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37834	8	2003	250.0	Tentative OMA	0			2003-08-01	True
8811	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37865	9	2003	250.0	Tentative OMA	0			2003-09-01	True
8810	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37895	10	2003	250.0	Tentative OMA	0			2003-10-01	True
8809	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37926	11	2003	250.0	Tentative OMA	0			2003-11-01	True
8808	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37956	12	2003	250.0	Tentative OMA	0			2003-12-01	True
8807	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	37987	1	2004	250.0	Tentative OMA	0			2004-01-01	True
8806	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38018	2	2004	233.33	Tentative OMA	0			2004-02-01	True
8805	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38047	3	2004	243.75	Tentative OMA	0			2004-03-01	True
8804	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38078	4	2004	250.0	Tentative OMA	0			2004-04-01	True
8803	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38108	5	2004	253.75	Tentative OMA	0			2004-05-01	True
8802	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38139	6	2004	273.0	Tentative OMA	0			2004-06-01	True
8801	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38169	7	2004	275.0	Tentative OMA	0			2004-07-01	True
8800	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38200	8	2004	265.0	Tentative OMA	0			2004-08-01	True
8799	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38231	9	2004	260.0	Tentative OMA	0			2004-09-01	True
8798	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38261	10	2004	262.5	Tentative OMA	0			2004-10-01	True
8797	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38292	11	2004	271.0	Tentative OMA	0			2004-11-01	True
8796	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38322	12	2004	275.0	Tentative OMA	0			2004-12-01	True
8795	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38353	1	2005	275.0	Tentative OMA	0			2005-01-01	True
8794	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38384	2	2005	275.0	Tentative OMA	0			2005-02-01	True
8793	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38412	3	2005	275.0	Tentative OMA	0			2005-03-01	True
8792	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38443	4	2005	275.0	Tentative OMA	0			2005-04-01	True
8791	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38473	5	2005	281.25	Tentative OMA	0			2005-05-01	True
8790	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38504	6	2005	275.0	Tentative OMA	0			2005-06-01	True
8789	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38534	7	2005	275.0	Tentative OMA	0			2005-07-01	True
8788	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38565	8	2005	287.5	Tentative OMA	0			2005-08-01	True
8787	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38596	9	2005	290.0	Tentative OMA	0			2005-09-01	True
8786	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38626	10	2005	275.0	Tentative OMA	0			2005-10-01	True
8785	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38657	11	2005	275.0	Tentative OMA	0			2005-11-01	True
8784	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38687	12	2005	275.0	Tentative OMA	0			2005-12-01	True
8783	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38718	1	2006	275.0	Tentative OMA	0			2006-01-01	True
8782	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38749	2	2006	275.0	Tentative OMA	0			2006-02-01	True
8781	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38777	3	2006	275.0	Tentative OMA	0			2006-03-01	True
1157	144	Liberia	1814	Bomi	237	Tubmanburg	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38808	4	2006	1112.5	WFP CO	0			2006-04-01	True
1450	144	Liberia	1815	Bong	240	Gbarnga	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38808	4	2006	1750.0	WFP CO	0			2006-04-01	True
2972	144	Liberia	1821	Lofa	238	Voinjama	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38808	4	2006	37.5	WFP CO	7615	Voinjama	ADM1	2006-04-01	True
2415	144	Liberia	1819	Grand Gedeh	239	Zwedru	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38808	4	2006	1450.0	WFP CO	0			2006-04-01	True
8780	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38808	4	2006	275.0	Tentative OMA	0			2006-04-01	True
1752	144	Liberia	1817	Grand Bassa	241	Buchanan	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38808	4	2006	1250.0	WFP CO	73183	Upper Buchanan	PPL	2006-04-01	True
2971	144	Liberia	1821	Lofa	238	Voinjama	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38838	5	2006	1550.0	WFP CO	7615	Voinjama	ADM1	2006-05-01	True
1449	144	Liberia	1815	Bong	240	Gbarnga	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38838	5	2006	1725.0	WFP CO	0			2006-05-01	True
1751	144	Liberia	1817	Grand Bassa	241	Buchanan	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38838	5	2006	1325.0	WFP CO	73183	Upper Buchanan	PPL	2006-05-01	True
2414	144	Liberia	1819	Grand Gedeh	239	Zwedru	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38838	5	2006	1450.0	WFP CO	0			2006-05-01	True
8779	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38838	5	2006	278.0	Tentative OMA	0			2006-05-01	True
2413	144	Liberia	1819	Grand Gedeh	239	Zwedru	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38869	6	2006	1450.0	WFP CO	0			2006-06-01	True
1448	144	Liberia	1815	Bong	240	Gbarnga	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38869	6	2006	1725.0	WFP CO	0			2006-06-01	True
2970	144	Liberia	1821	Lofa	238	Voinjama	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38869	6	2006	1550.0	WFP CO	7615	Voinjama	ADM1	2006-06-01	True
8778	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38869	6	2006	295.0	Tentative OMA	0			2006-06-01	True
1156	144	Liberia	1814	Bomi	237	Tubmanburg	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38869	6	2006	1387.5	WFP CO	0			2006-06-01	True
1750	144	Liberia	1817	Grand Bassa	241	Buchanan	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38869	6	2006	1400.0	WFP CO	73183	Upper Buchanan	PPL	2006-06-01	True
2412	144	Liberia	1819	Grand Gedeh	239	Zwedru	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38899	7	2006	1450.0	WFP CO	0			2006-07-01	True
1447	144	Liberia	1815	Bong	240	Gbarnga	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38899	7	2006	1425.0	WFP CO	0			2006-07-01	True
1749	144	Liberia	1817	Grand Bassa	241	Buchanan	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38899	7	2006	1450.0	WFP CO	73183	Upper Buchanan	PPL	2006-07-01	True
8777	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38899	7	2006	292.5	Tentative OMA	0			2006-07-01	True
1155	144	Liberia	1814	Bomi	237	Tubmanburg	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38930	8	2006	1412.5	WFP CO	0			2006-08-01	True
2969	144	Liberia	1821	Lofa	238	Voinjama	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38930	8	2006	1550.0	WFP CO	7615	Voinjama	ADM1	2006-08-01	True
2411	144	Liberia	1819	Grand Gedeh	239	Zwedru	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38930	8	2006	1775.0	WFP CO	0			2006-08-01	True
8776	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38930	8	2006	284.0	Tentative OMA	0			2006-08-01	True
1748	144	Liberia	1817	Grand Bassa	241	Buchanan	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38961	9	2006	1325.0	WFP CO	73183	Upper Buchanan	PPL	2006-09-01	True
1446	144	Liberia	1815	Bong	240	Gbarnga	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38961	9	2006	1650.0	WFP CO	0			2006-09-01	True
2410	144	Liberia	1819	Grand Gedeh	239	Zwedru	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38961	9	2006	1875.0	WFP CO	0			2006-09-01	True
8775	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38961	9	2006	285.0	Tentative OMA	0			2006-09-01	True
1154	144	Liberia	1814	Bomi	237	Tubmanburg	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38991	10	2006	1327.5	WFP CO	0			2006-10-01	True
2968	144	Liberia	1821	Lofa	238	Voinjama	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38991	10	2006	1775.0	WFP CO	7615	Voinjama	ADM1	2006-10-01	True
2409	144	Liberia	1819	Grand Gedeh	239	Zwedru	115	Butter Rice	40	LRD	15	Retail	22	50 KG	38991	10	2006	2075.0	WFP CO	0			2006-10-01	True
8774	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	38991	10	2006	275.0	Tentative OMA	0			2006-10-01	True
8773	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39022	11	2006	275.0	Tentative OMA	0			2006-11-01	True
2408	144	Liberia	1819	Grand Gedeh	239	Zwedru	115	Butter Rice	40	LRD	15	Retail	22	50 KG	39052	12	2006	1825.0	WFP CO	0			2006-12-01	True
1747	144	Liberia	1817	Grand Bassa	241	Buchanan	115	Butter Rice	40	LRD	15	Retail	22	50 KG	39052	12	2006	1375.0	WFP CO	73183	Upper Buchanan	PPL	2006-12-01	True
8772	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39052	12	2006	275.0	Tentative OMA	0			2006-12-01	True
6946	155	Mali	1926	Bamako	887	Lafiabougou	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	90569	Lafiabougou	PPL	2007-01-01	True
9413	155	Mali	1926	Bamako	899	Ouolofobougou	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
10719	155	Mali	1927	Gao	248	Gao	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	8637	Gao	ADM1	2007-01-01	True
19933	155	Mali	1932	Segou	897	Niono	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	224.75	OMA	8683	Niono	ADM2	2007-01-01	True
19632	155	Mali	1932	Segou	892	Monimpébougou	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	262.0	OMA	0			2007-01-01	True
19329	155	Mali	1932	Segou	878	Fatiné	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	285.0	OMA	0			2007-01-01	True
11037	155	Mali	1928	Kayes	859	Badinko	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	86451	Badinko	PPL	2007-01-01	True
6492	155	Mali	1926	Bamako	876	Faladié	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
8220	155	Mali	1926	Bamako	896	Niamakoro	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	80107	Niamakoro	PPL	2007-01-01	True
21669	155	Mali	1932	Segou	902	Ségou Château	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	236.0	OMA	0			2007-01-01	True
6402	155	Mali	1926	Bamako	876	Faladié	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
19198	155	Mali	1932	Segou	874	Dougouolo	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	262.5	OMA	84371	Dougouolo	PPL	2007-01-01	True
21308	155	Mali	1932	Segou	901	Ségou Centre	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	221.0	OMA	0			2007-01-01	True
18961	155	Mali	1932	Segou	873	Dogofri	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	225.0	OMA	84520	Dogofri	PPL	2007-01-01	True
7401	155	Mali	1926	Bamako	890	Magnambougou	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	81166	Magnambougou	PPL	2007-01-01	True
23959	155	Mali	1933	Sikasso	894	M'Pèssoba	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	250.0	OMA	0			2007-01-01	True
23314	155	Mali	1933	Sikasso	886	Koutiala	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	251.25	OMA	8676	Koutiala	ADM2	2007-01-01	True
11318	155	Mali	1928	Kayes	867	Diéma	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	0			2007-01-01	True
23610	155	Mali	1933	Sikasso	889	Loulouni	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	250.0	OMA	81432	Loulouni	PPL	2007-01-01	True
18701	155	Mali	1932	Segou	869	Dioro	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	210.0	OMA	84190	Dyero	PPL	2007-01-01	True
6046	155	Mali	1926	Bamako	875	Fadjiguila	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
23687	155	Mali	1933	Sikasso	889	Loulouni	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	200.0	OMA	81432	Loulouni	PPL	2007-01-01	True
9322	155	Mali	1926	Bamako	899	Ouolofobougou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
11391	155	Mali	1928	Kayes	867	Diéma	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	0			2007-01-01	True
22938	155	Mali	1933	Sikasso	885	Koury	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	81623	Kouri	PPL	2007-01-01	True
11736	155	Mali	1928	Kayes	249	Kayes Centre	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	0			2007-01-01	True
18217	155	Mali	1932	Segou	862	Bla	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	267.13	OMA	8654	Bla	ADM2	2007-01-01	True
8771	155	Mali	1926	Bamako	253	Niarela	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
9778	155	Mali	1926	Bamako	906	Sogoniko	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	78763	Sogoniko	PPL	2007-01-01	True
12805	155	Mali	1928	Kayes	881	Kita	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	325.0	OMA	8672	Kita	ADM2	2007-01-01	True
21909	155	Mali	1932	Segou	909	Touna	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	77735	Touna	PPL	2007-01-01	True
26495	155	Mali	1934	Tombouctou	908	Tonka	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	228.0	OMA	77867	Tonka	PPL	2007-01-01	True
9869	155	Mali	1926	Bamako	906	Sogoniko	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	78763	Sogoniko	PPL	2007-01-01	True
24349	155	Mali	1933	Sikasso	256	Sikasso Centre	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	268.75	OMA	0			2007-01-01	True
17878	155	Mali	1931	Mopti	893	Mopti Guangal	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	251.68	OMA	0			2007-01-01	True
17465	155	Mali	1931	Mopti	252	Mopti Digue	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	242.14	OMA	0			2007-01-01	True
16974	155	Mali	1931	Mopti	883	Koulogon	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	0			2007-01-01	True
7856	155	Mali	1926	Bamako	891	Medine	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	81009	Médine	PPL	2007-01-01	True
24440	155	Mali	1933	Sikasso	256	Sikasso Centre	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	269.25	OMA	0			2007-01-01	True
16728	155	Mali	1931	Mopti	871	Djenne	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	250.0	OMA	8659	Djenne	ADM2	2007-01-01	True
16458	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	85019	Diallassagou	PPL	2007-01-01	True
22147	155	Mali	1933	Sikasso	863	Bougouni	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	291.67	OMA	8655	Bougouni	ADM2	2007-01-01	True
20691	155	Mali	1932	Segou	903	Shiango	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	225.0	OMA	0			2007-01-01	True
12728	155	Mali	1928	Kayes	881	Kita	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	8672	Kita	ADM2	2007-01-01	True
20933	155	Mali	1932	Segou	907	Sokolo	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	197.75	OMA	78765	Sokolo	PPL	2007-01-01	True
11827	155	Mali	1928	Kayes	249	Kayes Centre	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	306.25	OMA	0			2007-01-01	True
16286	155	Mali	1931	Mopti	861	Bankass	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	325.0	OMA	8652	Bankass	ADM2	2007-01-01	True
24848	155	Mali	1933	Sikasso	904	Sikasso Médine	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
8311	155	Mali	1926	Bamako	896	Niamakoro	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	80107	Niamakoro	PPL	2007-01-01	True
16209	155	Mali	1931	Mopti	861	Bankass	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	270.0	OMA	8652	Bankass	ADM2	2007-01-01	True
13443	155	Mali	1929	Kidal	250	Kidal	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	350.0	OMA	8639	Kidal	ADM1	2007-01-01	True
16019	155	Mali	1931	Mopti	860	Bandiagara	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	8651	Bandiagara	ADM2	2007-01-01	True
4431	155	Mali	1926	Bamako	858	Badalabougou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	86458	Badalabougou	PPL	2007-01-01	True
22560	155	Mali	1933	Sikasso	884	Koumantou	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	295.0	OMA	81803	Koumantou	PPL	2007-01-01	True
15981	155	Mali	1931	Mopti	860	Bandiagara	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	8651	Bandiagara	ADM2	2007-01-01	True
24938	155	Mali	1933	Sikasso	904	Sikasso Médine	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	251.14	OMA	0			2007-01-01	True
7310	155	Mali	1926	Bamako	890	Magnambougou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	81166	Magnambougou	PPL	2007-01-01	True
22218	155	Mali	1933	Sikasso	863	Bougouni	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	287.5	OMA	8655	Bougouni	ADM2	2007-01-01	True
22490	155	Mali	1933	Sikasso	884	Koumantou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	81803	Koumantou	PPL	2007-01-01	True
22861	155	Mali	1933	Sikasso	885	Koury	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	81623	Kouri	PPL	2007-01-01	True
20286	155	Mali	1932	Segou	900	San	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	8684	San	ADM2	2007-01-01	True
26152	155	Mali	1934	Tombouctou	255	Tombouctou	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	258.94	OMA	8644	Tombouctou	ADM1	2007-01-01	True
4522	155	Mali	1926	Bamako	858	Badalabougou	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	86458	Badalabougou	PPL	2007-01-01	True
10204	155	Mali	1927	Gao	857	Ansongo	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	23423	Ansongo	ADM2	2007-01-01	True
12165	155	Mali	1928	Kayes	879	Kayes N'Dy	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	0			2007-01-01	True
6855	155	Mali	1926	Bamako	887	Lafiabougou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	90569	Lafiabougou	PPL	2007-01-01	True
15736	155	Mali	1930	Koulikoro	905	Sirakorola	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	78911	Sirakorola	PPL	2007-01-01	True
25110	155	Mali	1933	Sikasso	910	Zangasso	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	77304	Sangasso	PPL	2007-01-01	True
8910	155	Mali	1926	Bamako	253	Niarela	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
15504	155	Mali	1930	Koulikoro	895	Nara	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	262.5	OMA	8681	Nara	ADM2	2007-01-01	True
13710	155	Mali	1930	Koulikoro	868	Dioïla	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	268.75	OMA	89626	Diola	PPL	2007-01-01	True
12433	155	Mali	1928	Kayes	880	Kayes Plateau	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	0			2007-01-01	True
25187	155	Mali	1933	Sikasso	910	Zangasso	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	77304	Sangasso	PPL	2007-01-01	True
5960	155	Mali	1926	Bamako	875	Fadjiguila	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
5065	155	Mali	1926	Bamako	866	Dibida	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
15427	155	Mali	1930	Koulikoro	895	Nara	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	8681	Nara	ADM2	2007-01-01	True
15213	155	Mali	1930	Koulikoro	882	Koulikoro Gare	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	294.75	OMA	0			2007-01-01	True
5156	155	Mali	1926	Bamako	866	Dibida	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
15123	155	Mali	1930	Koulikoro	882	Koulikoro Gare	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
25453	155	Mali	1934	Tombouctou	870	Diré	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	189.0	OMA	0			2007-01-01	True
10267	155	Mali	1927	Gao	857	Ansongo	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	225.75	OMA	23423	Ansongo	ADM2	2007-01-01	True
14715	155	Mali	1930	Koulikoro	251	Koulikoro Ba	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	0			2007-01-01	True
10792	155	Mali	1927	Gao	248	Gao	71	Rice (Local)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	8637	Gao	ADM1	2007-01-01	True
5520	155	Mali	1926	Bamako	872	Djikoroni	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	275.0	OMA	84580	Djikoroni	PPL	2007-01-01	True
