ISO	Metric_ton	NAME_0	NAME_1	NAME_2	TYPE_2	OBJECTID	geometry	country_code	sdr_id	sdr_name	sdr_level
SLE	56481.00	"Sierra Leone"	Eastern	Kailahun	District	1	"""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-10.301959038179,8.4886789322869],[-10.293285370224,8.4864501955201],[-10.29248142218,8.4862422947461],[-10.286860466038,8.4847993846839],[-10.285811423958,8.4854860305559],[-10.284663200147,8.4862375256413],[-10.278179169133,8.490479469452],[-10.276757240254,8.4906587600937],[-10.275511741274,8.4908161162708],[-10.273981094252,8.4910097124283],[-10.27202320091,8.4912557597456],[-10.269399642879,8.4915866850775],[-10.26923179611,8.4914951322946],[-10.269101142604,8.4914226532329],[-10.268931389272,8.4913291929879],[-10.268865584979,8.4912929539067],[-10.268709182982,8.4912061693293],[-10.266669273268,8.487037658761],[-10.266995430395,8.4870920182821],[-10.267129897926,8.4868869782515],[-10.267559051709,8.4862394331034],[-10.268280983381,8.4851503370185],[-10.270234107618,8.4793195726402],[-10.269348144101,8.4769964214477],[-10.267023086346,8.4708967211069],[-10.26877784712,8.464735984678],[-10.268925666886,8.4642171855747],[-10.269419669882,8.4624824527031],[-10.269602775448,8.4618415832225],[-10.27077865611,8.4566888806874],[-10.270934104825,8.4560136795877],[-10.267176628499,8.4490909574818],[-10.267059326327,8.4488725661161],[-10.266655921933,8.4458770754667],[-10.265752792158,8.4391641615968],[-10.267421722534,8.4352064134453],[-10.26845836656,8.4327487947211],[-10.269030571004,8.4313898084929],[-10.270983696141,8.4262208938792],[-10.270335197711,8.4204206470952],[-10.265791892882,8.4158582685443],[-10.267745018018,8.4100303649095],[-10.268408775245,8.4042530058716],[-10.268415450912,8.4042024612746],[-10.272578239094,8.4024190903688],[-10.272963523947,8.4022541043435],[-10.274917602365,8.3970851897298],[-10.2716760635,8.3900051114468],[-10.273435592479,8.3882131574113],[-10.274935721906,8.386714935446],[-10.278823852639,8.3847675326955],[-10.279461860476,8.3834972385068],[-10.280112266368,8.3822021482106],[-10.280978202882,8.3813161846942],[-10.281706810221,8.3805704119949],[-10.282724380526,8.3776550293562],[-10.282590866275,8.376898765166],[-10.28254127496,8.3766145704062],[-10.280797958059,8.3666648867751],[-10.284033775438,8.360174179195],[-10.287931442582,8.3543424606361],[-10.284712791462,8.349182129152],[-10.283553123778,8.3445138932017],[-10.282782554971,8.3414144517156],[-10.282792091382,8.3356609346045],[-10.282792091382,8.3355894088242],[-10.285367012278,8.3303813934865],[-10.288641929481,8.3288450240786],[-10.296373366937,8.3252201078218],[-10.296414375123,8.3252010341005],[-10.296419143329,8.3219757082124],[-10.295959472851,8.3216457370612],[-10.295535087274,8.3213424685801],[-10.29187679268,8.3187189105493],[-10.291878700142,8.3175773624054],[-10.291878700142,8.3171873093469],[-10.291880607604,8.3161554335265],[-10.292903900295,8.3125495909909],[-10.293170928795,8.3116102221341],[-10.291240692304,8.3038425446977],[-10.291914940122,8.2954149249589],[-10.292787552304,8.2933979038902],[-10.293866157797,8.290906905929],[-10.303586959471,8.2882900235658],[-10.305538177145,8.2844038011945],[-10.312003135336,8.2786006927678],[-10.312038422035,8.2785701751735],[-10.311388016144,8.2714605334769],[-10.308526993026,8.2656936641313],[-10.308172225768,8.2649793623078],[-10.306462288104,8.2583875655338],[-10.306235313609,8.2575130458904],[-10.304311751886,8.250107765561],[-10.301066398995,8.2384586330595],[-10.295240401923,8.237808227168],[-10.295160293912,8.2376289365262],[-10.293300629021,8.2332649232376],[-10.293971061915,8.2274370196028],[-10.289731979747,8.2220001223079],[-10.289432525291,8.2216157916355],[-10.290325164475,8.2177133562864],[-10.290763854668,8.2157888412821],[-10.292717933985,8.2106218341304],[-10.292729377858,8.2039747236546],[-10.292734146064,8.200909614687],[-10.293452262812,8.1998348232186],[-10.296628952464,8.195077896128],[-10.296628952464,8.1946220396754],[-10.296630859027,8.1937971113476],[-10.299199104255,8.1918506618786],[-10.306350708319,8.191842078749],[-10.314722061074,8.1892375944395],[-10.314749717925,8.1892299654905],[-10.316816330309,8.1865863795578],[-10.319308280653,8.1833972927509],[-10.321906090194,8.1782560349881],[-10.32192039481,8.1782283781372],[-10.323211670182,8.1730213160809],[-10.323869705023,8.169832229274],[-10.323878288152,8.1697959901928],[-10.324989318702,8.1685600285226],[-10.329718589841,8.1633024218693],[-10.33878612488,8.1561822886817],[-10.346570968575,8.1490650180362],[-10.346511840849,8.1489477158644],[-10.345409393429,8.1467742919001],[-10.349057197432,8.1495923993698],[-10.349173545423,8.1496820446907],[-10.351930618603,8.1509113315927],[-10.353884697021,8.1517810821313],[-10.354999542495,8.1522779467699],[-10.363387108228,8.1574306484058],[-10.367222786003,8.161920547895],[-10.367265701651,8.1619710924919],[-10.371814727967,8.1613063810847],[-10.375621795609,8.1591968539517],[-10.377650260551,8.1580743786297],[-10.380261421427,8.1535272597753],[-10.384065628326,8.1522674561782],[-10.384149551261,8.152238846046],[-10.378355980144,8.1490402219288],[-10.378326415831,8.1490240098502],[-10.382002830866,8.1447267532371],[-10.382460593881,8.1445951464489],[-10.388635634927,8.1476716992895],[-10.388667106702,8.1476879122674],[-10.391277313397,8.1444606780179],[-10.391540526974,8.1439485545821],[-10.3919372557,8.1431798932375],[-10.395820617328,8.1457366945928],[-10.398699760885,8.1444520948883],[-10.398870468397,8.1450805663151],[-10.399045944115,8.1457319263873],[-10.402934074848,8.145106315704],[-10.404449463072,8.1451797489463],[-10.415254592625,8.1457118984854],[-10.423648834026,8.1463613510955],[-10.429240226755,8.1502380370558],[-10.432720183989,8.1485958102485],[-10.433298110819,8.1483230593618],[-10.433362960932,8.1482915875867],[-10.439186096361,8.1528272625682],[-10.444394111699,8.1528205869006],[-10.446926116947,8.1514024738452],[-10.450228691001,8.1495523453645],[-10.452651977207,8.1505670549257],[-10.457996368438,8.1528053281034],[-10.464452743499,8.1508541104289],[-10.468876838695,8.1451902386386],[-10.469009399664,8.1450214385886],[-10.471534729244,8.1458597182515],[-10.474836349118,8.1469564441846],[-10.474861145226,8.1469306947958],[-10.47744369507,8.1443490982323],[-10.478860854845,8.1435651780906],[-10.482755661245,8.1414089203854],[-10.483278274373,8.1411190032394],[-10.487212181497,8.1424188617411],[-10.487243652373,8.1424303056141],[-10.489029884022,8.1430206295984],[-10.490576744021,8.1435327530341],[-10.492989540535,8.1443309786917],[-10.49299335456,8.1427021023202],[-10.49299430874,8.1416511536778],[-10.49300289187,8.1365613937933],[-10.493568420646,8.136560440512],[-10.494286537394,8.1365585330499],[-10.509845733294,8.1287708286109],[-10.509868621939,8.1287345886304],[-10.50995826726,8.1285963061746],[-10.514405250202,8.1216583252715],[-10.530615806175,8.0957279209069],[-10.549732208375,8.0645561219675],[-10.559221267347,8.0490808490021],[-10.559265136277,8.0490427015595],[-10.573468208491,8.036748886452],[-10.576173781994,8.0361232757686],[-10.581903458078,8.0347976687774],[-10.598775863815,8.0269823074876],[-10.600068092469,8.0263834003737],[-10.600066185006,8.0263366698015],[-10.599711417748,8.0198793414585],[-10.598787307688,8.003081321346],[-10.598776817096,8.0029668808169],[-10.59817600252,7.9959340097468],[-10.599471091917,7.9959330555661],[-10.600741386106,7.9959321022848],[-10.599472999379,7.9875421524484],[-10.599514007565,7.9845008854075],[-10.600225448645,7.9318418501213],[-10.600984573579,7.793924808683],[-10.600997924914,7.7914681432402],[-10.601112365443,7.7708182332749],[-10.601117133649,7.7700238225414],[-10.621223449303,7.7628512381941],[-10.630275726444,7.7641601564661],[-10.635006905045,7.7646908760831],[-10.636103630078,7.7648138997417],[-10.63739395127,7.7640051843918],[-10.641318321084,7.7615427974622],[-10.641383171196,7.7614560128847],[-10.643264770553,7.7589378356127],[-10.649093628368,7.7600140570031],[-10.650376319711,7.7602510454494],[-10.650987624879,7.7594308853272],[-10.652323722462,7.7576460835999],[-10.652462959098,7.7572779659055],[-10.654274940136,7.7524771689862],[-10.65393161765,7.7517900464735],[-10.653615951115,7.7511568068412],[-10.657506942591,7.7492079732694],[-10.662195205544,7.7475237849947],[-10.664032935971,7.7468638417929],[-10.66466331486,7.7466378214783],[-10.664714813638,7.7464227674967],[-10.665248870639,7.7441949840113],[-10.665287971363,7.7440319063475],[-10.670502662368,7.7414250370359],[-10.674455642314,7.7431240083664],[-10.675005913192,7.7433600426319],[-10.678753853108,7.7383880615598],[-10.678902626155,7.7381892205561],[-10.684106826569,7.7369031909296],[-10.685399055222,7.7349572181011],[-10.686346053927,7.7349557872798],[-10.687340736486,7.7349548339984],[-10.690530776574,7.7336468699071],[-10.690569877298,7.7336311344693],[-10.690570831479,7.7333159445752],[-10.690574646403,7.7304339411735],[-10.690574646403,7.7304058076819],[-10.690942764097,7.7304048535012],[-10.693840980477,7.7304010394764],[-10.694270134259,7.7301421165655],[-10.694987296826,7.7297101020396],[-10.70027256033,7.7265229226947],[-10.700298309719,7.7265081405383],[-10.700803756588,7.7235617636645],[-10.700964927689,7.7226247789105],[-10.700970650075,7.7197508810983],[-10.700971603357,7.7189230920271],[-10.700971603357,7.7188282009607],[-10.700971603357,7.7187409397427],[-10.701640128789,7.713573932591],[-10.702567100491,7.7126479150693],[-10.703585624976,7.7116298672246],[-10.703593253926,7.7077441214941],[-10.705578804119,7.7072920799655],[-10.709427833228,7.7064151762195],[-10.709431648152,7.7025318145916],[-10.713942527925,7.7019047739862],[-10.712965011626,7.6979122157762],[-10.712676048661,7.6967320444484],[-10.712669372993,7.6967020034947],[-10.717056274028,7.6947689053607],[-10.718502998115,7.6941308975229],[-10.721115112273,7.6889228821853],[-10.72057056468,7.6835188865874],[-10.720465659662,7.6824750902533],[-10.725012779416,7.6824679370457],[-10.726604461627,7.6787600520348],[-10.726963997091,7.677921772372],[-10.72724819185,7.6781368254542],[-10.729524612471,7.6798610686334],[-10.734738350195,7.6772508619377],[-10.73925971966,7.6701378819577],[-10.743154526061,7.6630320551852],[-10.74122428867,7.6571998599856],[-10.746070861981,7.6547589299807],[-10.747719764455,7.6539292334474],[-10.75335216537,7.6508321760641],[-10.760674476945,7.6468048095944],[-10.761507034222,7.6453552247639],[-10.763285636923,7.6422581673806],[-10.763936042814,7.6430020335171],[-10.765843391559,7.6451859471738],[-10.766229629694,7.645628928932],[-10.767824172647,7.6474561687672],[-10.76785373696,7.6474161147619],[-10.767966270027,7.6472668650738],[-10.769772529578,7.644851207817],[-10.769383430701,7.6439371108091],[-10.768695831547,7.6423258782368],[-10.767837523983,7.6403088571681],[-10.771074294643,7.633195877188],[-10.776256561491,7.6254220007248],[-10.777922630225,7.6237578394528],[-10.785968780934,7.615718841951],[-10.785988807937,7.6156988140491],[-10.785375595307,7.6111540792974],[-10.786038398353,7.6098341937931],[-10.787323951339,7.6072678569261],[-10.784726142697,7.603386879401],[-10.785369872921,7.601139068913],[-10.786016463889,7.5988807678332],[-10.78796482082,7.596273899421],[-10.790571212591,7.5885338779362],[-10.790580749902,7.5885038378819],[-10.794302940428,7.5873861316647],[-10.797074318225,7.586553096848],[-10.797179222343,7.5865797995182],[-10.800170898068,7.5878338816284],[-10.800471305806,7.59233379327],[-10.801671028395,7.5977339748431],[-10.809270859063,7.596734046539],[-10.82007122041,7.5966339115258],[-10.826070785738,7.5973339078336],[-10.83217144026,7.5992341042705],[-10.834971428189,7.5998339655651],[-10.842270851119,7.6002340316752],[-10.84957122823,7.5999341014776],[-10.859170913707,7.5982341768658],[-10.863870620533,7.5993337635424],[-10.869971275054,7.6023340223972],[-10.880970954946,7.605433940524],[-10.884870529551,7.6077342030711],[-10.88677120173,7.6098341937931],[-10.888171196144,7.6126341817222],[-10.892371177588,7.6259341241606],[-10.89447116831,7.6299338337794],[-10.897570609796,7.6325340274235],[-10.903970718774,7.6334338189157],[-10.904271125612,7.6387338636769],[-10.903470993392,7.643933773425],[-10.901070594932,7.6493339540988],[-10.898370742915,7.6552338601546],[-10.895271301429,7.6584339141938],[-10.89127063763,7.6606340408284],[-10.889370917834,7.66353416467],[-10.888871193351,7.6670341489069],[-10.889370917834,7.6707339283282],[-10.893971442928,7.6808338167273],[-10.898270607003,7.6848340038862],[-10.901970863065,7.6890339853302],[-10.905871390952,7.6951341632111],[-10.909670829645,7.6983342172504],[-10.910870552234,7.7006340022575],[-10.910870552234,7.7032341959015],[-10.908970832438,7.7068338394102],[-10.906170845408,7.7096338273393],[-10.900370597725,7.7138338087833],[-10.895771026811,7.7201337818486],[-10.894571304222,7.7233338358878],[-10.894870757779,7.7278342250695],[-10.903170585654,7.7423338891976],[-10.907171249453,7.754633903332],[-10.909070968351,7.7591338158729],[-10.914171218827,7.7599339480933],[-10.923570633378,7.7609338763973],[-10.933271408049,7.7626338001098],[-10.941970825393,7.760734081213],[-10.949871062899,7.7600340840058],[-10.958870887981,7.7605338093878],[-10.962071418661,7.761933803802],[-10.964370727927,7.7657341957766],[-10.965770721442,7.7746338840466],[-10.967070579943,7.7794342043251],[-10.968470573458,7.7827339176362],[-10.972770690815,7.7899341579351],[-10.976470946877,7.7931342128737],[-10.980570793307,7.7955341337933],[-10.987971305431,7.8006339076288],[-10.994271278497,7.8040342334931],[-10.995771407924,7.812233924556],[-10.998571395853,7.8188338278189],[-11.003070830854,7.8249340056999],[-11.006171226521,7.8299341202635],[-11.010570526509,7.8361339565169],[-11.013670921276,7.8425340654948],[-11.016970634587,7.8512339594797],[-11.020771026562,7.8587341308755],[-11.024170875785,7.8645339010188],[-11.02797126776,7.8716340063044],[-11.032871246411,7.8688340183753],[-11.041070938373,7.8658342361611],[-11.046470642406,7.8658342361611],[-11.052571296928,7.8679342268831],[-11.048371314585,7.8746337894179],[-11.043170929095,7.8816342354317],[-11.041570663755,7.8848338128303],[-11.035970687897,7.9039340020526],[-11.034570694382,7.909634112924],[-11.034271239926,7.9142341613775],[-11.035071373045,7.9199337956082],[-11.034971237133,7.9234337807444],[-11.034271239926,7.9268341066088],[-11.03167057054,7.9322338106419],[-11.029670715731,7.9354338646812],[-11.022070885063,7.9451341627115],[-11.017371177338,7.9547338481886],[-11.013071059981,7.9601340297617],[-11.004871368019,7.9685339926497],[-11.000571250663,7.9735341072133],[-10.995771407924,7.9822340011983],[-10.993870734846,7.9892339705713],[-10.993070602626,8.0016336439775],[-10.992171287775,8.0056343077772],[-10.986471176004,8.0162343981989],[-10.98027133975,8.0246343610869],[-10.976671218702,8.027934074398],[-10.974170685229,8.0308341982397],[-10.969970702886,8.0380344394379],[-10.966470718649,8.045534134193],[-10.964771270678,8.0513343809769],[-10.963871002545,8.0649337769723],[-10.962571144043,8.0693340302414],[-10.959771156114,8.0723342899955],[-10.950171470637,8.0781335834981],[-10.947370529426,8.0814342500906],[-10.941471100011,8.0916337968623],[-10.938071250788,8.0952339170117],[-10.935070991933,8.0975341795588],[-10.928971290693,8.1001338956628],[-10.926771164058,8.1017341610027],[-10.922671317627,8.1077337263305],[-10.919871330597,8.1128339768066],[-10.915070533678,8.1201343539174],[-10.912370681662,8.1265344619959],[-10.910470962765,8.1328344341619],[-10.908070564305,8.1420335768881],[-10.906170845408,8.1454343793931],[-10.902770996185,8.1488342286168],[-10.896170616281,8.1521339419279],[-10.893470764264,8.1543340685625],[-10.890971184073,8.1595344540519],[-10.890371322778,8.1636343004826],[-10.890371322778,8.1771335605654],[-10.889870643216,8.181433677922],[-10.888371467969,8.1851339339839],[-10.882571220286,8.1914339061499],[-10.880270957738,8.196534156626],[-10.876570701676,8.2161340712304],[-10.876470565764,8.2195339204541],[-10.876971244427,8.2252340313255],[-10.873571396103,8.2313337325657],[-10.871170997643,8.2365341189545],[-10.868070601977,8.241833687075],[-10.866670608462,8.2451343536675],[-10.865171432316,8.2500343323186],[-10.864770889565,8.2530336378921],[-10.864670753652,8.2574338911612],[-10.864770889565,8.2603340150029],[-10.865571021785,8.2637338642265],[-10.868070601977,8.2671337125508],[-10.873170852453,8.2699337004799],[-10.877270698884,8.2708339695121],[-10.884571075095,8.2710342404379],[-10.891871452206,8.2703342441301],[-10.89607143365,8.2688341138033],[-10.900871277288,8.2652339936539],[-10.907370567098,8.2587337496628],[-10.912570953487,8.2516336443773],[-10.914971351946,8.246033668519],[-10.91877078974,8.2344341282325],[-10.921771049494,8.2306337353586],[-10.92727088944,8.2343339923199],[-10.931970596266,8.2395343778093],[-10.935670852328,8.2427339552079],[-10.946770668132,8.2490339282732],[-10.94947147343,8.2516336443773],[-10.952671050828,8.2577342988988],[-10.95397090933,8.2622337338997],[-10.954670905638,8.265933990861],[-10.955471038757,8.2737340924544],[-10.956570625434,8.2774343494157],[-10.958670616156,8.2810344695651],[-10.963770866632,8.2876338961874],[-10.966670989574,8.2927341457642],[-10.968070983989,8.2960338590754],[-10.968971252122,8.3003339764319],[-10.968570709371,8.3048343656135],[-10.9668712614,8.3126344681062],[-10.965870857354,8.3161344532424],[-10.963971137558,8.3204336164183],[-10.961771010923,8.3237342830108],[-10.954371452081,8.3318338390605],[-10.951770782695,8.3349342347272],[-10.946870804044,8.3433341976151],[-10.945570945543,8.3468341827514],[-10.944070816115,8.3558340069339],[-10.941970825393,8.361233710967],[-10.939770698759,8.3642339707212],[-10.930871009589,8.3707342147123],[-10.926771164058,8.3744344707742],[-10.920671462818,8.3804340361019],[-10.90947055782,8.3777341840854],[-10.901970863065,8.3753337856257],[-10.897670745708,8.3747339252305],[-10.891871452206,8.3744344707742],[-10.886171341334,8.3748340602438],[-10.881871223078,8.3765344623956],[-10.879871368269,8.3786344531176],[-10.878570556486,8.3816337586911],[-10.877671241635,8.3852338788405],[-10.876770973502,8.3930339813332],[-10.875471115,8.3976335522467],[-10.870671272261,8.4097337720959],[-10.868970871009,8.4130344386885],[-10.86617088308,8.4163341519995],[-10.862871169769,8.4189338681036],[-10.856571197603,8.4218339919452],[-10.853171348379,8.4222335814147],[-10.849671364142,8.4214344024758],[-10.844470977753,8.4187335971778],[-10.841171264442,8.416234016087],[-10.8382711415,8.4131336213196],[-10.832470893817,8.4051342011825],[-10.828371048285,8.4023342132534],[-10.824271201855,8.4011335373829],[-10.821371078912,8.4008340838259],[-10.810670852578,8.4006338120009],[-10.806270599309,8.4003343584439],[-10.803371429648,8.3998336788812],[-10.797270775126,8.3981342318094],[-10.79297065777,8.3976335522467],[-10.781471252496,8.3971338268647],[-10.77717113514,8.3955335615247],[-10.77517128033,8.3934335708027],[-10.773370743165,8.3893337252712],[-10.772770881871,8.3865337373422],[-10.771771431107,8.3778343199979],[-10.770371436692,8.3709335323567],[-10.75777053818,8.3805341720144],[-10.752571105972,8.3871335986367],[-10.74847126044,8.3910341265238],[-10.727170944583,8.4026336668103],[-10.723871231272,8.405234337095],[-10.714570999352,8.4142341612776],[-10.710170746083,8.4178342823263],[-10.697470664939,8.4250335693438],[-10.690670967391,8.4300336839074],[-10.684870719708,8.4335336681443],[-10.673471451246,8.4346342090016],[-10.668870926152,8.4355335238531],[-10.658671379381,8.4397344585785],[-10.651881218244,8.4446268082806],[-10.652677536439,8.4415178294843],[-10.652789116225,8.4410858158578],[-10.653267860423,8.4392261500668],[-10.657131195049,8.4242134092215],[-10.653470992992,8.416160583744],[-10.652139663615,8.4003124239792],[-10.652859687824,8.3897495268192],[-10.652959823737,8.3889894486042],[-10.652981758202,8.3888225551168],[-10.653100967835,8.3879156113164],[-10.656452179025,8.3852558133052],[-10.656558990605,8.3851718903705],[-10.662446021966,8.3829498292713],[-10.664381027562,8.3822202686505],[-10.664409637695,8.3822088238781],[-10.667645454174,8.3774909975116],[-10.669279098751,8.3751068111305],[-10.671778678943,8.3733930585429],[-10.67527961736,8.3709907535205],[-10.680083275023,8.3689517970878],[-10.682017326438,8.3681297304027],[-10.691909789805,8.3639278414967],[-10.692666053995,8.363137244788],[-10.692782401986,8.3630151753101],[-10.693508148582,8.3622550961958],[-10.6949281691,8.3607692722841],[-10.696069717244,8.3595752711819],[-10.697536468333,8.3547830582916],[-10.697635650965,8.3544578553458],[-10.698328971605,8.3521871571116],[-10.69907188446,8.3497581485198],[-10.699787139565,8.3474178310681],[-10.701910972214,8.3329572676638],[-10.704998016545,8.3269042969957],[-10.706070899652,8.3247995380683],[-10.709786415411,8.317513465574],[-10.716290474326,8.3047571183464],[-10.712320328121,8.2831296920817],[-10.712250709802,8.2827510837955],[-10.712199211025,8.2824707030605],[-10.71446228031,8.2804441455809],[-10.714506149239,8.2804040906763],[-10.714578628301,8.2803392414628],[-10.717048645079,8.2781229018505],[-10.717721938716,8.2755680088566],[-10.718920708024,8.2710103985111],[-10.714468002696,8.2705755232419],[-10.7140798571,8.27053832998],[-10.711059570343,8.2711496351476],[-10.709650993698,8.2714357373694],[-10.705869674546,8.2722034454327],[-10.70069885247,8.2732515333316],[-10.700674057262,8.2742328645551],[-10.700179100085,8.2934570316167],[-10.697620392167,8.3033227923131],[-10.694907188816,8.3053112032495],[-10.691378593547,8.3078947063756],[-10.691246986759,8.3084526062029],[-10.687878608411,8.3225803377124],[-10.674748421103,8.3399057391586],[-10.67399024945,8.340906143204],[-10.662819862047,8.340904235742],[-10.656680106801,8.340904235742],[-10.641397475813,8.3367567063569],[-10.633279800223,8.334553718979],[-10.597101211951,8.3322591779188],[-10.596902847588,8.3321428299277],[-10.596493720808,8.3319044115594],[-10.595812797323,8.3315019604472],[-10.586459160062,8.3259868626036],[-10.586230278105,8.3251733781489],[-10.585979461683,8.3242816922464],[-10.583846092623,8.3167524340776],[-10.582341194091,8.3114385604413],[-10.581224441155,8.3100423809512],[-10.579581261066,8.3079862591586],[-10.570897102519,8.3074560161822],[-10.567600249952,8.3072547910758],[-10.567339897119,8.3071727756031],[-10.560918807857,8.3051633834834],[-10.560396194729,8.3053407666631],[-10.560058593729,8.3054561613728],[-10.560016632262,8.3054704668886],[-10.553540230197,8.3076648711369],[-10.536698341155,8.3197927478371],[-10.534255981228,8.3215522768162],[-10.521180152542,8.3309669492654],[-10.519872665091,8.3316936491427],[-10.512168884486,8.3359832768068],[-10.511440277147,8.3366346359797],[-10.510396004172,8.3375701908117],[-10.500454902771,8.3464584352087],[-10.490429878436,8.35542202031],[-10.48496532429,8.3660087584975],[-10.484160422965,8.3675680156514],[-10.480060577434,8.3705120084225],[-10.471441268999,8.3767023082649],[-10.471324921008,8.3769025800901],[-10.464710235589,8.3883895873096],[-10.464116096681,8.3887262341284],[-10.463429450808,8.3891143797249],[-10.461541175785,8.3901901244747],[-10.461259841768,8.3903503413952],[-10.45269012465,8.3952293397623],[-10.449405670135,8.3991308209307],[-10.445750236284,8.4034709931918],[-10.431339264196,8.4298219682093],[-10.425559043515,8.4360008241787],[-10.418679237057,8.4397706985589],[-10.417240142818,8.4405593869062],[-10.409465789714,8.4490375521414],[-10.408429145688,8.4501676555129],[-10.407346725271,8.4525537493561],[-10.407146453446,8.4529962535743],[-10.407081604233,8.4531383518535],[-10.401597023084,8.4652023317222],[-10.40145111078,8.4655246730253],[-10.398065567072,8.4701862333081],[-10.393799782234,8.476058960053],[-10.393362998603,8.4772748947207],[-10.389598846609,8.4877529147653],[-10.387325286733,8.4909687042423],[-10.385971069609,8.4928836819364],[-10.382040024128,8.4911575312951],[-10.378355980144,8.4895400996959],[-10.372698784022,8.4870557783015],[-10.363990783548,8.4881410594623],[-10.353400230436,8.4916391371365],[-10.349395751712,8.4943637843612],[-10.346890449135,8.4960699079999],[-10.344344139271,8.4971427920063],[-10.335570335403,8.5008420947869],[-10.335131645209,8.5010576245098],[-10.331410407964,8.5028905867313],[-10.330860137985,8.5026674271601],[-10.330449104642,8.50249862711],[-10.321728706115,8.4989442824527],[-10.315382957557,8.4956493373471],[-10.314462661523,8.4951715473291],[-10.311884879883,8.4938325881035],[-10.301959038179,8.4886789322869]]]}"""	SL	8626	Kailahun	ADM2
