adm0_name	cm_name		mp_price
Mali	"Rice (Local)"		275
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		195
Mali	Sorghum		250
Mali	Sorghum		290
Mali	Sorghum		300
Mali	Sorghum		306
Mali	Sorghum		315
Mali	Sorghum		306
Mali	Sorghum		295
Mali	Sorghum		312.5
Mali	Sorghum		275
Mali	Sorghum		256.25
Mali	Sorghum		250
Mali	Sorghum		225
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		190
Mali	Sorghum		181.25
Mali	Sorghum		175
Mali	Sorghum		177
Mali	Sorghum		180
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		162.5
Mali	Sorghum		160
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		195
Mali	Sorghum		200
Mali	Sorghum		190
Mali	Sorghum		181.25
Mali	Sorghum		200
Mali	Sorghum		180
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		220
Mali	Sorghum		206.25
Mali	Sorghum		200
Mali	Sorghum		189
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		162.5
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		181.25
Mali	Sorghum		195
Mali	Sorghum		181.25
Mali	Sorghum		190
Mali	Sorghum		162.5
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		137.5
Mali	Sorghum		150
Mali	Sorghum		137.5
Mali	Sorghum		150
Mali	Sorghum		147.5
Mali	Sorghum		130
Mali	Fonio		500
Mali	Fonio		500
Mali	Fonio		500
Mali	Fonio		500
Mali	Fonio		400
Mali	Fonio		400
Mali	Fonio		400
Mali	Fonio		400
Mali	Fonio		375
Mali	Fonio		400
Mali	Fonio		350
Mali	Maize		250
Mali	Maize		225
Mali	Maize		250
Mali	Maize		250
Mali	Maize		125
Mali	Maize		125
Mali	Maize		140.5
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150.52
Mali	Maize		149.27
Mali	Maize		140.83
Mali	Maize		127.08
Mali	Maize		125.52
Mali	Maize		130.42
Mali	Maize		154.17
Mali	Maize		210
Mali	Maize		229.79
Mali	Maize		231.04
Mali	Maize		209.9
Mali	Maize		194.26
Mali	Maize		175.1
Mali	Maize		150.42
Mali	Maize		140.83
Mali	Maize		125
Mali	Maize		126.04
Mali	Maize		128.08
Mali	Maize		131.77
Mali	Maize		100.83
Mali	Maize		100.31
Mali	Maize		100
Mali	Maize		100
Mali	Maize		100
Mali	Maize		100
Mali	Maize		98.96
Mali	Maize		98.86
Mali	Maize		98.75
Mali	Maize		97.7
Mali	Maize		116.67
Mali	Maize		125.83
Mali	Maize		141.67
Mali	Maize		146.6
Mali	Maize		153.81
Mali	Maize		154.38
Mali	Maize		156.91
Mali	Maize		156.78
Mali	Maize		151.04
Mali	Maize		152.08
Mali	Maize		153.65
Mali	Millet		275
Mali	Millet		250
Mali	Millet		250
Mali	Millet		250
Mali	Millet		150
Mali	Millet		150
Mali	Millet		165.42
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		174.38
Mali	Millet		170.31
Mali	Millet		155.21
Mali	Millet		150
Mali	Millet		169.27
Mali	Millet		184.17
Mali	Millet		252.08
Mali	Millet		250.33
Mali	Millet		243.65
Mali	Millet		244.9
Mali	Millet		211.98
Mali	Millet		195.42
Mali	Millet		181.35
Mali	Millet		175
Mali	Millet		162.5
Mali	Millet		147.4
Mali	Millet		148.96
Mali	Millet		149.17
Mali	Millet		138.23
Mali	Millet		104.58
Mali	Millet		101.2
Mali	Millet		100.94
Mali	Millet		101.83
Mali	Millet		101.56
Mali	Millet		103.33
Mali	Millet		109.17
Mali	Millet		113.57
Mali	Millet		125.63
Mali	Millet		131
Mali	Millet		171.53
Mali	Millet		175
Mali	Millet		182.7
Mali	Millet		184.7
Mali	Millet		189.12
Mali	Millet		186.77
Mali	Millet		179.15
Mali	Millet		181.44
Mali	Millet		183.96
Mali	Millet		178.96
Mali	Millet		185.42
Mali	Niebe		500
Mali	Niebe		500
Mali	Niebe		500
Mali	Niebe		500
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		400
Mali	Sorghum		275
Mali	Sorghum		250
Mali	Sorghum		250
Mali	Sorghum		225
Mali	Sorghum		125
Mali	Sorghum		132.92
Mali	Sorghum		148.5
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150.42
Mali	Sorghum		151.56
Mali	Sorghum		149.79
Mali	Sorghum		148.75
Mali	Sorghum		131.25
Mali	Sorghum		138.02
Mali	Sorghum		146.25
Mali	Sorghum		192.29
Mali	Sorghum		249.42
Mali	Sorghum		243.96
Mali	Sorghum		245.73
Mali	Sorghum		211.98
Mali	Sorghum		195.83
Mali	Sorghum		179.69
Mali	Sorghum		175.17
Mali	Sorghum		161.88
Mali	Sorghum		131.46
Mali	Sorghum		126.15
Mali	Sorghum		130.67
Mali	Sorghum		128.65
Mali	Sorghum		100
Mali	Sorghum		100.31
Mali	Sorghum		100
Mali	Sorghum		100
Mali	Sorghum		100
Mali	Sorghum		100
Mali	Sorghum		99.79
Mali	Sorghum		99.14
Mali	Sorghum		98.75
Mali	Sorghum		100
Mali	Sorghum		127.08
Mali	Sorghum		142.78
Mali	Sorghum		160.49
Mali	Sorghum		167.3
Mali	Sorghum		175.85
Mali	Sorghum		175.52
Mali	Sorghum		175.53
Mali	Sorghum		175.42
Mali	Sorghum		176.46
Mali	Sorghum		176.46
Mali	Sorghum		176.25
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		183
Mali	Maize		175
Mali	Maize		176
Mali	Maize		175
Mali	Maize		175
Mali	Maize		176
Mali	Maize		180
Mali	Maize		192
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		194
Mali	Maize		181
Mali	Maize		200
Mali	Maize		196.25
Mali	Maize		185
Mali	Maize		200
Mali	Maize		237
Mali	Maize		250
Mali	Maize		250
Mali	Maize		255
Mali	Maize		250
Mali	Maize		250
Mali	Maize		243.75
Mali	Maize		237.5
Mali	Maize		225
Mali	Maize		225
Mali	Maize		225
Mali	Maize		225
Mali	Maize		206.25
Mali	Maize		190
Mali	Maize		193.75
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		156.25
Mali	Maize		160
Mali	Maize		175
Mali	Maize		175
Mali	Maize		195
Mali	Maize		200
Mali	Maize		185
Mali	Maize		175
Mali	Maize		175
Mali	Maize		180
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		181.25
Mali	Maize		185
Mali	Maize		205
Mali	Maize		200
Mali	Maize		197.5
Mali	Maize		183
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		150
Mali	Maize		162.5
Mali	Maize		191.25
Mali	Maize		200
Mali	Maize		200
Mali	Maize		195
Mali	Maize		175
Mali	Maize		168.75
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		147.5
Mali	Maize		125
Mali	Maize		125
Mali	Maize		125
Mali	Maize		125
Mali	Maize		131.25
Mali	Maize		135
Mali	Maize		128
Mali	Millet		225
Mali	Millet		237.5
Mali	Millet		234
Mali	Millet		225
Mali	Millet		226.67
Mali	Millet		225
Mali	Millet		225
Mali	Millet		231
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		226
Mali	Millet		225
Mali	Millet		243.75
Mali	Millet		240
Mali	Millet		313
Mali	Millet		325
Mali	Millet		319
Mali	Millet		325
Mali	Millet		315
Mali	Millet		300
Mali	Millet		305
Mali	Millet		300
Mali	Millet		268.75
Mali	Millet		250
Mali	Millet		250
Mali	Millet		200
Mali	Millet		187.5
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		181.25
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		195
Mali	Millet		187.5
Mali	Millet		187.5
Mali	Millet		190
Mali	Millet		195
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		210
Mali	Millet		225
Mali	Millet		206.25
Mali	Millet		197.5
Mali	Millet		186
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		160
Mali	Millet		187.5
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		195
Mali	Millet		175
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		147.5
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		349
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		340
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		344
Mali	"Rice (Imported)"		340
Mali	"Rice (Imported)"		340
Mali	"Rice (Imported)"		351
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		381.25
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		370
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		363
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		358.4
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		331.25
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		320
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		368.75
Mali	"Rice (Imported)"		365
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		341.25
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		293
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		360
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		370
Mali	"Rice (Local)"		373
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		372
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		353
Mali	"Rice (Local)"		385
Mali	"Rice (Local)"		396
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		395
Mali	"Rice (Local)"		403
Mali	"Rice (Local)"		435
Mali	"Rice (Local)"		450
Mali	"Rice (Local)"		431.25
Mali	"Rice (Local)"		406.25
Mali	"Rice (Local)"		397.5
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		388
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		358
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		343.75
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		360
Mali	"Rice (Local)"		395
Mali	"Rice (Local)"		381.25
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		362.5
Mali	"Rice (Local)"		362.5
Mali	"Rice (Local)"		355
Mali	"Rice (Local)"		343.75
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		405
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		395
Mali	"Rice (Local)"		368.75
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		345
Mali	"Rice (Local)"		312.5
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		295
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	Sorghum		194
Mali	Sorghum		175
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		200
Mali	Sorghum		195
Mali	Sorghum		238
Mali	Sorghum		275
Mali	Sorghum		295
Mali	Sorghum		300
Mali	Sorghum		290
Mali	Sorghum		275
Mali	Sorghum		280
Mali	Sorghum		275
Mali	Sorghum		262.5
Mali	Sorghum		250
Mali	Sorghum		250
Mali	Sorghum		225
Mali	Sorghum		206.25
Mali	Sorghum		193.75
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		156.25
Mali	Sorghum		160
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		195
Mali	Sorghum		200
Mali	Sorghum		185
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		180
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		193.75
Mali	Sorghum		190
Mali	Sorghum		205
Mali	Sorghum		206.25
Mali	Sorghum		197.5
Mali	Sorghum		186
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		175
Mali	Sorghum		150
Mali	Sorghum		156.25
Mali	Sorghum		191.25
Mali	Sorghum		193
Mali	Sorghum		181.25
Mali	Sorghum		195
Mali	Sorghum		162.5
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		125
Mali	Sorghum		140
Mali	Sorghum		131.25
Mali	Sorghum		147.5
Mali	Sorghum		145
Mali	Sorghum		128
Mali	Maize		179
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		179
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		180
Mali	Maize		200
Mali	Maize		197.5
Mali	Maize		180
Mali	Maize		175
Mali	Maize		235
Mali	Maize		250
Mali	Maize		238
Mali	Maize		250
Mali	Maize		250
Mali	Maize		250
Mali	Maize		250
Mali	Maize		250
Mali	Maize		225
Mali	Maize		230
Mali	Maize		225
Mali	Maize		231.25
Mali	Maize		206.25
Mali	Maize		200
Mali	Maize		193.75
Mali	Maize		176.25
Mali	Maize		175
Mali	Maize		175
Mali	Maize		174.8
Mali	Maize		175
Mali	Maize		168.75
Mali	Maize		162.5
Mali	Maize		155
Mali	Maize		175
Mali	Maize		175
Mali	Maize		190
Mali	Maize		200
Mali	Maize		185
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		170
Mali	Maize		175
Mali	Maize		185
Mali	Maize		200
Mali	Maize		200
Mali	Maize		200
Mali	Maize		195
Mali	Maize		175
Mali	Maize		175
Mali	Maize		176
Mali	Maize		180
Mali	Maize		175
Mali	Maize		150
Mali	Maize		168.75
Mali	Maize		187.5
Mali	Maize		200
Mali	Maize		197.5
Mali	Maize		195
Mali	Maize		168.75
Mali	Maize		162.5
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		143.75
Mali	Maize		130
Mali	Maize		125
Mali	Maize		130
Mali	Maize		125
Mali	Maize		125
Mali	Maize		131.25
Mali	Maize		125
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		233
Mali	Millet		228
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		225
Mali	Millet		250
Mali	Millet		247.5
Mali	Millet		240
Mali	Millet		300
Mali	Millet		325
Mali	Millet		325
Mali	Millet		325
Mali	Millet		315
Mali	Millet		306
Mali	Millet		310
Mali	Millet		312.5
Mali	Millet		281.25
Mali	Millet		256.25
Mali	Millet		255
Mali	Millet		200
Mali	Millet		193.75
Mali	Millet		181.25
Mali	Millet		178
Mali	Millet		178.75
Mali	Millet		177.5
Mali	Millet		175
Mali	Millet		175
Mali	Millet		176
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		187.5
Mali	Millet		200
Mali	Millet		195
Mali	Millet		200
Mali	Millet		185
Mali	Millet		181.25
Mali	Millet		193.75
Mali	Millet		190
Mali	Millet		195
Mali	Millet		200
Mali	Millet		198
Mali	Millet		225
Mali	Millet		210
Mali	Millet		228
Mali	Millet		206.25
Mali	Millet		200
Mali	Millet		195
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		193.75
Mali	Millet		187.5
Mali	Millet		200
Mali	Millet		197.5
Mali	Millet		195
Mali	Millet		175
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		145
Mali	Millet		147.5
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		348
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		369
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		377.5
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		370
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		365
Mali	"Rice (Imported)"		356.25
Mali	"Rice (Imported)"		355
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		331.25
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		337.5
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		305
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		318.75
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		370
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		381.25
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		341.25
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		325
Mali	"Rice (Imported)"		300
Mali	"Rice (Imported)"		288
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Imported)"		275
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		370
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		371
Mali	"Rice (Local)"		374
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		370
Mali	"Rice (Local)"		380
Mali	"Rice (Local)"		398
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		398
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		438
Mali	"Rice (Local)"		450
Mali	"Rice (Local)"		441.25
Mali	"Rice (Local)"		403.75
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		393
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		358
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		360
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		381.25
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		368.75
Mali	"Rice (Local)"		362.5
Mali	"Rice (Local)"		360
Mali	"Rice (Local)"		343.75
Mali	"Rice (Local)"		393.75
Mali	"Rice (Local)"		405
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		395
Mali	"Rice (Local)"		368.75
